0,1,2,3,4,5,6,7,8,9,y
5.28,-9.745,-9.683,-7.481,-1.93,8.662,6.462,0.766,9.837,6.615,20.99633699999999
8.141,-0.968,2.296,7.396,8.586,6.46,8.314,-9.432,-4.451,-1.332,141.90090899999998
-1.148,-3.231,-8.447,-6.441,-4.04,-4.227,-9.628,7.341,8.343,4.328,-104.003434
3.165,2.529,2.904,-5.469,7.626,5.664,-7.854,-9.276,-0.616,7.911,43.531968
-0.683,0.315,-0.981,-3.701,5.606,-3.335,5.167,-3.039,-2.836,-6.705,-84.65326900000001
5.91,-6.333,5.417,8.037,-4.175,9.551,-2.708,-3.46,-2.537,1.548,68.43495899999999
3.121,-5.271,9.055,0.928,8.661,-6.867,5.928,7.453,0.676,9.742,281.155204
-1.98,3.006,0.607,0.085,7.911,-9.791,-9.918,-9.955,-9.691,-5.937,-245.97758600000003
9.871,-0.564,-1.098,-9.882,-7.424,-7.66,7.829,-2.264,8.79,-7.939,-80.59713700000003
2.32,1.523,-7.623,-1.134,0.575,-4.383,5.025,-1.578,-1.642,6.295,-25.648872999999988
3.131,7.804,-9.645,-1.221,7.046,-7.457,-3.96,-5.279,9.823,-4.065,-29.316759999999974
1.878,-2.027,4.801,5.455,0.353,-7.425,6.188,1.075,6.676,4.799,180.937798
2.227,-2.945,8.342,-4.745,8.339,2.841,3.883,-7.785,3.146,-1.991,81.53586200000001
-1.122,-7.03,7.797,8.533,9.216,-7.635,-6.779,-2.766,-9.376,-0.639,-39.41682600000003
-8.498,-0.518,2.439,1.778,-7.665,4.946,8.781,-0.862,-2.624,-4.59,-67.98160599999997
6.384,-1.869,5.522,9.027,-9.302,3.006,-5.93,-4.526,0.454,-8.085,-36.380571
7.648,-9.777,-5.705,-9.555,8.727,-6.067,-6.465,-1.885,7.149,-8.107,-169.33688699999996
3.777,1.434,5.845,-4.35,4.033,3.427,-6.011,-8.505,4.561,-7.439,-18.079422000000008
-8.704,-7.371,4.75,-7.059,-5.733,1.0,1.36,6.011,-0.057,3.239,-72.60471999999999
6.668,7.033,2.049,4.994,-0.384,6.112,7.315,5.335,-7.902,4.334,240.63699699999998
-4.146,-9.484,4.359,4.011,-7.288,-1.281,-7.238,-9.509,8.641,5.456,-103.570118
-0.267,6.865,-0.947,6.661,-4.396,-2.12,-3.516,-0.973,1.557,-7.713,-29.294333999999996
-3.318,-4.026,8.079,-9.081,1.48,9.088,-4.612,-1.748,-3.02,6.887,4.51895300000001
-8.491,-4.342,-5.721,-6.698,-6.696,3.957,7.996,7.857,7.152,-6.654,-98.29527299999995
4.44,-4.767,-0.616,-4.497,7.467,7.503,9.08,3.497,0.39,-8.689,74.073784
-6.457,8.157,-8.074,8.143,-0.121,7.396,0.756,1.724,6.961,7.837,173.289009
2.466,-7.422,-2.431,7.081,-7.265,-0.641,-4.602,-7.975,-1.992,3.113,-158.55093999999997
-0.506,-5.99,8.968,-8.812,-5.098,-5.303,-1.495,4.138,1.855,-8.533,-114.02288799999998
5.806,-6.251,-6.818,-4.621,0.372,-6.07,-7.404,1.274,-6.465,-0.677,-226.343719
6.953,-5.818,-3.775,-8.217,6.674,-3.228,-3.043,6.578,2.591,-9.615,-70.37349899999998
6.813,4.381,-4.412,9.678,8.757,-0.124,2.994,-8.066,5.969,-1.016,159.235836
-1.114,-8.488,7.917,-6.868,-5.03,-2.235,-3.858,-8.996,-8.509,2.713,-245.40506699999997
1.329,8.88,9.713,9.468,-8.299,-0.303,3.131,-6.076,6.2,-5.867,144.86318400000005
-5.69,7.841,-7.167,-8.446,-1.139,-0.499,-3.792,5.804,3.551,9.439,7.039500000000004
-5.204,-4.228,-5.212,5.902,3.676,4.549,3.277,-9.016,-2.47,0.768,-96.02579299999996
7.582,-5.436,9.294,-1.741,1.066,3.607,-7.138,5.675,4.431,5.361,199.61397100000002
-9.115,-9.924,-2.532,3.191,4.731,-2.839,-2.034,7.737,-2.073,-2.888,-98.12989600000003
-3.629,-9.222,7.512,-6.09,0.829,2.793,-6.243,-2.263,7.575,7.602,18.64935100000001
3.669,-3.672,-0.333,3.545,-7.492,-0.052,-0.576,1.468,-4.045,-1.351,-70.319822
-6.533,-7.072,5.467,2.64,-9.849,5.147,8.671,0.803,3.776,1.704,29.422324999999972
5.277,1.265,-9.472,-1.458,-8.049,-7.694,-0.253,6.797,-8.949,5.94,-129.76790300000002
-9.313,6.3,8.34,-4.842,-4.946,-6.592,3.491,8.151,5.341,-4.119,60.965470999999994
-5.867,8.028,-9.582,-5.404,9.876,8.736,-9.794,-5.452,-1.479,-6.016,-150.258509
4.476,-4.478,5.339,-2.082,9.564,3.805,-6.801,2.037,3.308,-1.849,117.57346800000002
-1.997,-3.004,9.275,-0.678,7.011,7.197,-7.678,-6.329,-0.268,6.222,84.72889
-8.367,-4.09,5.598,-9.175,8.245,6.651,5.54,6.228,8.084,-5.33,111.481966
-4.751,3.385,6.056,-6.092,-6.389,1.945,0.328,-3.374,-4.172,5.467,-51.48173299999999
3.806,0.802,5.903,4.195,-1.298,9.33,-0.795,6.97,-8.481,-1.273,138.032066
-7.164,-4.715,-6.325,1.303,-0.404,-0.519,7.257,-7.032,5.551,6.759,-65.004976
4.475,2.662,2.67,-8.298,0.122,6.642,7.527,6.736,-2.254,4.828,172.29837799999999
-6.426,-8.435,4.832,-1.139,-4.316,7.886,-8.441,9.895,9.879,3.412,86.97257499999996
-3.248,1.129,-3.592,4.432,-2.898,-9.424,9.991,-2.294,7.697,-3.268,-13.014512999999994
-0.811,-0.968,-3.127,3.961,6.027,-5.048,3.312,4.99,7.568,5.647,170.852449
-5.367,-8.879,-5.712,-6.772,5.202,4.713,-5.647,5.168,0.107,2.619,-108.38520300000003
0.517,3.377,6.823,0.405,-0.6,3.908,7.372,-2.714,-8.303,7.626,121.624235
-8.61,-2.085,6.868,-7.102,-7.575,-2.372,8.257,-3.246,-1.349,5.643,-79.124723
-4.883,-3.028,9.793,6.655,5.209,-0.979,4.949,3.218,-9.757,-9.962,24.323271000000005
-2.064,-3.422,-3.464,-9.768,5.019,0.916,-1.43,2.989,3.516,-5.912,-98.43141699999998
-0.04,-5.337,8.027,0.212,3.154,-6.588,8.737,1.299,8.286,1.347,165.861614
3.467,4.223,6.729,-0.848,4.631,-7.477,-2.611,6.741,6.554,-9.816,132.170863
3.347,-6.028,0.471,1.736,9.826,0.955,4.346,-1.975,-5.264,-6.221,-7.727437999999999
6.203,9.799,-7.99,1.208,8.955,8.725,-1.875,1.701,9.097,2.204,256.486547
0.427,-2.701,-9.419,2.981,2.103,3.983,-9.197,9.885,-4.027,-7.796,-105.42853099999999
3.545,-0.784,-7.721,1.644,2.897,5.109,-4.62,-4.527,5.382,8.869,48.831838999999974
8.028,-9.39,6.317,-6.557,-5.482,6.532,1.2,-9.104,-6.791,5.322,-98.011638
-8.365,-1.692,9.738,2.249,-9.004,-2.19,6.021,-1.033,8.524,4.146,87.451156
-3.076,-5.501,-8.989,-4.64,-5.248,-9.195,2.046,7.802,3.187,-0.821,-171.281217
-0.526,-8.93,-6.943,-8.541,0.61,9.996,4.872,4.46,9.986,7.68,65.65616800000001
-6.278,-1.088,-8.813,-3.015,2.802,-5.519,9.316,-3.602,-0.457,-0.611,-152.31063100000003
3.09,9.859,-3.27,9.803,4.82,-5.469,7.528,4.841,3.128,-3.509,226.229067
2.318,-0.621,-3.469,6.457,-9.496,5.286,-7.273,-0.527,-5.207,-5.373,-147.113048
-1.396,-8.335,4.724,-7.789,-6.686,6.537,-7.754,-6.551,2.939,-5.539,-217.34262699999996
-4.63,-6.651,1.614,-4.745,0.362,-8.319,6.574,1.66,3.295,9.007,4.046938999999995
-7.976,1.044,-3.044,-0.575,-3.356,5.282,-5.805,-3.291,7.16,8.087,-19.496133999999977
-7.391,-2.012,8.699,3.547,0.168,0.782,1.179,9.441,5.558,-9.278,116.53267000000001
-5.132,0.868,-5.364,-2.264,7.443,-6.939,7.51,-6.752,9.252,-0.621,-23.14191
-2.13,-3.467,0.893,0.726,4.188,-8.025,7.314,7.606,-0.902,4.499,96.78870299999997
-1.959,7.881,-6.701,-3.957,-8.143,2.566,3.718,-5.229,-5.712,9.749,-93.636611
4.641,7.77,-9.346,4.427,-1.344,-4.971,-0.421,1.132,0.241,9.179,72.24116699999998
-4.066,2.993,-4.373,-7.484,3.016,-2.607,3.724,-5.67,0.362,2.761,-98.01541700000003
-8.102,-1.261,-1.232,3.28,-1.203,-0.778,3.639,6.937,3.836,8.856,114.23115999999999
-4.304,-4.871,3.737,1.616,-7.932,-2.89,5.109,1.12,-9.231,7.924,-70.015963
2.011,6.018,-9.14,-0.472,0.57,2.025,5.489,-2.103,-4.605,5.723,0.528092999999977
8.615,-0.288,1.05,-1.724,0.648,8.924,5.956,-8.694,9.075,-1.122,130.01811299999997
4.73,4.855,-2.908,3.766,7.866,0.345,-5.168,0.044,7.165,1.383,168.025503
1.008,6.512,-5.727,1.898,6.773,4.436,-8.333,-1.974,8.377,-1.368,82.12172400000001
-7.917,-7.248,-7.055,5.482,-4.194,6.086,8.937,-5.121,-3.885,8.476,-95.79055400000003
-3.321,-5.662,-0.322,0.698,9.495,-8.15,-0.013,6.231,-7.216,-4.815,-75.27839400000003
7.004,-0.918,3.279,4.793,0.165,4.769,-1.886,-5.013,8.275,6.466,194.510959
-0.563,-7.162,4.872,0.98,-7.514,-2.303,9.377,-4.462,2.977,8.147,27.238429000000004
-5.321,-9.828,4.4,-0.52,-7.072,-6.826,3.849,-5.851,3.869,-4.72,-193.956518
-9.536,2.185,-1.617,8.768,-2.916,-3.194,8.227,7.234,3.019,8.415,159.65845
5.249,6.552,6.625,-6.233,0.655,3.325,1.407,8.134,-0.169,-8.386,141.261899
3.098,7.258,2.394,4.156,-6.675,8.399,-2.09,3.601,-7.458,-3.513,56.39299200000001
-6.353,-9.766,1.392,6.076,0.324,6.262,5.764,-6.744,-0.086,-8.626,-112.458729
7.73,-0.739,-2.308,-5.97,-5.464,9.321,-5.422,-1.933,1.221,8.594,15.925032000000016
-6.843,7.219,-0.403,4.687,-9.908,2.885,-4.47,-4.295,-0.483,-0.046,-88.50779499999999
-5.724,-9.396,9.446,7.003,5.155,4.964,9.266,-4.551,-3.363,-0.233,83.34520199999999
8.513,0.363,4.369,-8.486,0.101,-7.65,5.147,-6.641,7.663,1.498,43.893583000000014
-6.97,3.718,-5.678,3.591,9.914,-4.695,1.832,-8.753,-7.714,-0.409,-130.72214699999998
-1.6,-8.36,2.609,-2.003,-5.916,-0.175,-0.159,5.946,7.086,9.747,73.61220999999999
4.12,-3.383,9.813,7.645,0.594,-1.373,5.433,-4.268,9.508,-2.144,204.794473
0.706,-9.382,0.026,2.191,-4.999,8.018,0.994,-5.627,6.742,5.178,6.6332510000000084
-1.662,9.633,-0.983,-0.462,-5.959,-3.367,-4.286,6.757,5.684,7.445,121.30940800000002
3.469,8.93,7.557,1.677,8.344,-9.006,7.791,-5.988,2.971,-8.217,143.859667
5.901,-4.315,-6.43,-6.241,2.674,-4.369,-7.598,-6.991,-4.058,-7.926,-300.969085
4.907,-2.439,2.911,9.844,7.603,4.099,-3.952,7.731,-5.902,7.988,250.82699399999998
6.438,-8.489,8.691,7.056,-0.279,7.559,-0.035,1.073,-4.399,6.974,179.25635
9.474,-3.08,3.561,-9.717,1.891,-6.516,8.984,8.989,-7.789,0.22,51.69059300000001
3.154,-2.488,5.902,4.374,0.57,-5.145,-3.624,-4.878,-7.21,-9.35,-124.661064
-1.744,0.746,6.552,-2.898,8.982,8.275,4.197,-1.138,-3.199,8.071,196.638066
8.312,-7.655,-5.107,7.52,-1.966,5.542,-3.051,6.441,-0.784,-1.441,41.73302199999999
-0.063,5.378,0.697,-5.749,-6.817,7.263,-9.53,-9.502,-6.41,-9.199,-266.61852899999997
5.637,-8.068,-8.248,-3.949,1.804,-3.367,8.247,-6.296,-1.003,7.941,-92.24773499999996
2.137,9.97,3.613,-6.229,-0.437,3.561,4.447,-5.042,0.519,5.97,124.06465100000003
8.444,-6.062,6.233,-4.633,-2.778,9.386,6.543,7.154,6.859,-1.642,212.02604900000003
1.934,-5.057,-4.441,-4.06,-5.647,3.678,-4.549,-5.091,-5.8,-1.984,-252.69270999999998
-6.195,-1.31,0.623,9.854,3.947,-6.404,-5.984,3.992,0.387,5.894,69.18421199999999
-6.964,6.459,0.887,-6.19,9.704,8.003,-1.269,-8.34,-9.634,6.222,-31.369943000000006
1.599,-8.28,-6.171,-4.447,-6.233,-5.493,-9.265,-2.024,-8.139,3.131,-333.890534
-4.928,5.352,-3.486,-8.152,-7.953,5.219,2.537,-3.654,-3.129,3.016,-138.268308
-1.47,-7.035,-7.842,1.163,2.335,-5.351,-9.819,9.238,4.305,-1.936,-95.331216
4.401,-8.187,-0.024,3.751,-7.986,-7.403,9.828,-3.022,0.932,-0.745,-72.93043999999998
-1.96,-0.667,8.142,-6.351,-0.28,1.427,7.268,5.433,-5.42,0.455,68.33757299999999
3.577,-3.89,-9.009,-4.831,8.108,2.628,6.116,9.209,3.314,-1.519,80.44627399999996
3.949,1.475,4.231,-7.711,6.584,-3.11,-8.415,0.967,-4.864,7.334,29.729799999999997
7.921,-4.148,-4.0,-8.249,7.168,0.058,4.634,2.686,-4.987,-4.692,-47.41532699999999
-0.715,0.51,0.078,3.105,-0.848,1.376,3.655,4.077,5.551,-4.598,91.428486
-7.203,-4.638,7.365,-7.68,3.647,9.397,-5.214,8.698,0.012,-5.364,17.19226400000001
1.189,6.438,9.39,-7.312,-8.932,8.57,7.378,-8.86,9.411,-4.176,82.41954300000002
9.405,-3.592,-1.862,6.709,-0.715,5.969,-4.435,9.241,2.373,-9.079,101.97203799999998
6.297,-4.333,-1.834,-8.736,-6.529,3.683,6.218,-4.799,-5.31,-6.807,-201.08005500000002
-9.142,-6.491,-6.202,-0.667,-3.496,9.409,-3.465,6.144,1.364,8.091,-43.92503599999999
-5.791,-7.411,-3.01,2.992,8.012,-8.361,2.331,8.949,2.74,-0.378,25.285824000000012
9.707,9.596,-6.833,-9.006,-5.249,-7.782,-6.327,3.111,-2.947,-7.237,-163.507154
7.253,5.487,4.041,-2.44,7.034,-0.316,-4.925,1.963,-3.199,2.427,142.933293
4.726,-8.905,5.085,-8.867,-4.538,-9.428,4.79,-3.822,6.672,-0.475,-91.24834500000001
8.235,2.465,-8.001,-9.28,-9.589,4.67,-4.98,-7.901,6.006,-0.129,-168.018785
-1.252,-1.619,8.792,-5.336,3.192,3.608,-5.02,-8.369,-6.118,1.033,-75.888229
-1.699,8.203,7.256,-7.29,-0.163,-4.032,0.504,-3.207,3.055,9.763,115.57603100000001
-8.028,4.196,-0.248,2.297,2.008,2.848,8.389,-4.862,7.503,-4.467,55.81657399999999
-6.033,-5.314,-4.089,6.617,4.259,-8.472,8.327,7.232,8.92,6.687,148.887134
2.243,8.304,3.42,7.841,2.638,-2.677,-5.114,4.973,3.223,-1.267,203.627978
6.013,-0.932,-6.074,6.871,-1.947,-6.847,8.517,-7.873,9.138,-4.214,-4.02045500000002
-1.415,-9.158,-1.575,-9.11,-2.781,-0.742,6.253,-3.249,-4.584,-5.66,-256.609893
6.461,-2.994,-3.256,-5.219,5.142,6.089,-0.161,-4.114,1.188,-6.089,-49.287116999999995
-1.622,-2.175,-9.633,0.022,6.724,-0.108,-0.121,-4.546,6.651,-4.551,-89.89626600000003
-2.089,-3.878,9.212,-0.018,-5.094,-1.178,-8.827,-8.414,8.971,6.811,-0.25618700000000416
2.862,3.237,3.363,-2.619,7.373,-5.305,-4.629,-1.261,-7.345,6.131,31.359419000000024
-9.04,-4.108,0.294,-0.189,-9.584,7.051,-7.868,-3.048,6.811,9.426,-70.08542400000003
-3.587,8.905,-8.127,-7.376,-0.424,-5.487,0.368,-1.113,4.189,0.099,-95.41237400000003
-4.04,-1.632,-7.084,-9.299,2.929,8.372,-0.972,8.799,6.265,-1.257,5.9600900000000046
-8.098,7.428,-3.294,9.043,-7.669,-7.279,0.71,4.511,-0.261,-9.288,-89.56276100000002
-9.962,-7.496,-1.845,7.335,7.069,8.11,-3.211,7.229,4.398,4.654,126.05053999999996
2.076,-2.138,-3.003,5.492,-3.095,-6.568,4.574,-5.49,9.165,5.299,42.27462999999999
-4.321,-1.817,1.471,5.29,5.173,0.667,5.018,-5.408,6.765,-9.62,17.56150199999999
5.879,-3.814,-6.137,-8.964,1.614,-0.194,9.808,-3.618,-5.652,5.505,-82.813714
6.374,3.441,-4.945,-0.082,4.441,6.544,-1.781,1.403,1.129,5.81,143.972354
2.023,-9.68,-1.067,-8.151,-4.041,-3.264,-6.447,8.622,8.929,-7.783,-122.97791999999998
9.76,5.763,3.573,8.042,-2.69,7.811,-9.69,-5.585,-3.909,-4.642,52.412802
3.545,-3.78,-9.511,3.733,1.22,-1.251,-2.941,-5.692,-5.627,8.501,-115.86368900000002
-4.788,9.661,-5.561,-8.655,-4.1,4.085,-4.185,-3.862,-8.06,5.105,-171.07268599999998
9.515,1.834,-4.076,6.75,-6.224,8.462,3.864,-1.529,-4.549,-9.303,-10.903670000000012
2.445,6.466,-8.781,-4.116,-5.343,-1.803,-5.924,9.587,3.084,0.164,-23.21668600000001
-5.815,-9.6,-2.732,7.63,6.129,7.668,-3.638,8.699,-2.638,-7.528,-15.325631999999999
5.234,-1.592,7.087,-4.528,3.038,-3.503,7.845,7.403,-5.103,-3.36,105.867289
-4.176,1.984,1.41,-2.164,-2.928,0.58,5.346,-9.19,-8.205,6.434,-103.462918
-7.504,6.35,7.633,5.259,6.449,-1.142,4.258,-3.142,-5.716,6.355,148.77226600000006
-0.133,4.12,-3.335,1.384,-7.305,-0.583,1.116,-2.517,6.501,-1.363,-23.23060699999999
9.699,-6.605,-7.85,0.578,3.889,4.543,-6.293,-7.536,8.604,9.953,40.300712000000004
-7.82,-7.642,-2.816,-6.634,-9.744,0.589,3.296,-3.349,1.74,-3.69,-279.04264200000006
-9.447,-0.132,2.963,5.552,3.4,4.79,4.023,0.251,9.587,-4.203,128.521209
2.175,-1.625,-7.664,-5.827,2.459,5.631,9.974,-6.932,9.585,2.213,26.436005000000016
2.401,4.608,-8.298,-8.365,6.69,2.57,-2.346,-8.748,6.79,-3.149,-84.496456
-4.969,-2.943,-2.019,-3.235,-1.023,1.599,2.543,-3.682,7.748,7.996,7.623374999999982
-5.532,6.577,7.889,-3.602,-6.518,-7.516,6.663,-9.671,4.452,-3.977,-68.57431599999998
-1.86,-6.068,-2.828,7.275,3.711,-2.399,-9.546,2.869,8.875,8.981,92.60560199999999
8.421,0.241,1.637,7.263,1.814,2.581,9.078,-6.702,1.872,7.052,215.780429
6.831,4.907,-2.551,3.886,4.557,3.882,-8.895,5.57,4.381,-4.101,144.77813800000004
-0.471,-4.169,-5.42,-3.241,-2.313,-7.716,-3.071,-0.395,-4.151,-0.246,-226.295225
2.032,-5.266,-5.935,-4.494,-3.615,3.464,-0.794,-7.302,7.45,-8.631,-196.31101
-0.777,-8.471,-2.656,-4.754,-8.221,5.095,1.364,5.567,2.511,1.828,-71.95847
-5.603,2.522,-4.969,9.536,1.608,-1.251,9.653,-0.285,-2.06,-2.929,22.707549000000007
-2.936,-0.258,9.602,6.917,-6.076,-4.827,-8.871,0.639,1.948,-0.846,13.283833000000005
7.797,4.181,8.788,7.085,6.105,6.86,0.986,-6.607,2.726,-4.985,235.69131299999998
-7.754,7.613,3.732,-3.051,6.98,-8.017,-9.341,-2.874,5.918,2.097,12.246670000000028
1.129,-5.908,1.019,-6.256,-8.407,5.252,-6.079,-0.542,-4.687,0.162,-183.88752099999996
-0.873,7.76,9.276,7.42,5.606,9.353,-3.657,-9.057,3.475,-4.567,182.10856499999994
3.858,8.464,-6.1,6.164,-3.884,1.88,0.795,8.779,4.082,-4.119,140.76259199999998
0.928,-1.222,-9.615,-3.818,2.42,5.195,-6.635,-6.973,3.969,3.68,-116.479987
-2.364,-7.775,-0.361,9.801,-8.515,6.618,-0.745,9.282,9.172,3.068,141.012792
-8.474,4.377,2.593,-0.831,0.582,5.188,8.426,7.684,-9.768,6.542,112.491136
-1.142,5.909,5.764,0.766,-5.349,5.588,-2.761,2.563,8.758,8.648,230.06783
9.535,6.445,-4.658,-0.691,6.1,-8.856,-4.075,-7.369,-9.497,-8.822,-171.423614
-2.974,-9.762,-9.839,5.322,7.511,-6.108,2.801,3.621,8.024,4.933,24.895563000000003
3.369,-3.482,-3.795,-7.08,-4.992,-4.095,3.705,4.749,1.303,-9.261,-146.67677700000002
0.191,3.634,9.435,7.912,1.066,-7.452,-0.723,-4.178,2.069,3.768,148.346876
-5.109,2.076,7.431,3.957,9.992,5.668,6.091,-7.242,-3.946,7.277,181.02556900000005
-2.522,3.66,-7.841,3.654,0.152,3.504,8.08,5.839,6.269,2.05,146.11202200000002
-2.086,5.791,-5.331,-0.352,-5.659,-7.306,1.069,-4.336,1.033,1.435,-119.93042100000002
-6.456,-1.265,6.577,7.676,-8.369,-5.787,2.796,-7.835,9.84,-0.705,-5.986319999999998
7.761,6.257,-0.357,5.996,-0.998,3.936,-0.868,-8.854,0.077,2.822,91.707727
-1.613,-0.647,7.054,-7.193,9.983,4.601,-3.012,-0.143,5.535,5.91,170.57535000000001
-3.585,7.993,-1.236,-7.757,-1.367,2.165,0.15,-3.084,-8.409,-8.955,-192.94293699999997
-5.18,8.46,-1.222,2.646,-0.243,3.11,-4.136,-7.028,-2.503,-5.367,-95.020792
5.962,-0.607,-9.198,3.242,-2.329,-3.876,7.315,-7.881,-2.651,8.505,-53.533623000000006
2.426,2.04,2.73,-9.138,6.746,2.045,3.019,1.488,-6.347,-9.545,-39.302954
9.834,6.677,0.693,6.391,0.594,-2.833,-3.524,-2.944,6.372,-9.479,93.33567900000001
-6.732,7.61,-2.476,-0.303,-0.621,7.293,7.647,5.838,0.324,4.765,154.122015
4.737,6.181,-5.625,4.414,-2.866,-3.626,-4.824,0.837,7.165,6.844,103.704891
2.886,1.965,-5.348,-9.393,0.349,-6.511,7.795,5.522,1.118,2.755,4.370097000000026
0.934,-0.304,-8.305,-7.198,6.222,-5.047,-2.874,0.123,-0.987,-4.204,-163.76631399999997
9.562,9.566,-2.804,3.69,-8.751,4.804,0.222,-1.151,4.865,3.988,156.22616100000002
-5.191,4.206,-5.311,8.636,-0.882,-4.079,-0.927,-4.039,-1.468,9.158,-5.015422000000001
-8.677,-2.576,9.532,0.364,2.712,0.181,-1.528,4.783,8.718,1.182,151.501199
-8.059,3.338,-3.359,5.62,9.707,-6.694,-7.496,-4.67,-4.541,-2.583,-124.248697
8.369,-6.579,-4.771,5.063,-0.23,-7.397,-7.533,8.082,4.572,-0.312,18.869177999999987
-9.761,1.503,-4.885,-8.744,-8.655,2.231,5.049,1.207,-8.84,-4.631,-285.04874600000005
6.085,9.563,-0.032,4.038,2.598,7.614,-2.767,-3.085,-5.857,3.877,140.425651
3.097,-4.968,-8.121,-0.804,7.884,-0.343,9.307,4.078,0.441,-8.135,-10.278210999999992
3.976,-5.646,-1.296,-5.855,8.349,-9.962,-0.331,-4.074,-5.577,-0.897,-151.837099
7.0,0.76,-5.237,-2.693,-0.633,1.498,1.157,9.745,7.258,4.77,173.16379999999998
2.908,-7.607,-4.953,-7.922,6.935,6.369,-1.95,3.172,5.887,-1.444,-1.8070529999999927
1.918,5.511,4.631,-7.353,-1.146,-6.307,-6.335,2.515,-7.058,-5.152,-108.282523
-3.003,-3.776,3.523,-8.206,-8.954,-8.122,-6.574,0.639,1.388,-6.014,-251.67004699999998
-7.704,7.654,4.965,2.805,-2.308,-1.935,8.266,-3.8,2.682,7.466,137.305246
-0.575,-9.917,3.738,0.007,-4.818,-8.382,-3.005,-7.973,-8.882,2.857,-262.41242700000004
-7.193,1.676,0.655,3.778,7.77,8.849,0.464,-8.044,-6.304,-5.607,-56.490543999999986
1.716,7.933,8.964,7.317,3.213,2.604,-9.146,-9.228,-4.151,2.702,101.13943700000002
-1.157,8.233,-2.79,-9.597,8.751,-3.24,-3.715,0.491,1.061,0.612,1.3355229999999878
4.979,-5.414,1.516,-2.199,9.76,-8.817,6.81,-3.343,9.738,8.562,170.059195
-5.556,-6.899,-1.938,0.281,-2.574,7.467,5.235,7.963,7.026,-4.803,37.58439200000001
-5.53,-3.683,8.08,-6.399,2.437,0.606,-6.034,-7.217,0.882,4.568,-68.91586299999997
2.418,8.043,-8.665,-5.303,3.892,-7.884,5.633,1.766,5.37,-0.235,30.656819999999996
-8.315,7.512,-3.655,7.31,-5.644,2.041,-9.572,0.624,-3.699,-1.49,-103.834677
0.338,9.15,0.002,-6.845,9.208,-7.705,3.16,8.341,4.135,5.886,217.284376
9.711,-4.925,-1.785,-0.227,-1.483,-8.37,7.101,-9.574,-7.423,1.882,-137.066877
-8.658,5.577,8.62,-2.976,1.911,-2.377,-1.758,7.013,9.338,-5.373,133.923906
6.709,-7.226,-5.993,5.546,-4.401,5.261,-0.256,5.713,-6.358,4.429,-0.6773430000000076
2.811,6.978,-7.611,-8.196,6.824,4.434,5.814,7.7,-0.946,0.986,114.38087900000001
-3.474,-9.323,-3.374,-5.94,6.176,3.307,3.793,8.109,-9.23,-2.745,-106.64555000000001
-9.906,4.773,6.385,-5.913,9.777,9.551,-8.358,-3.566,-2.892,-3.964,-19.486905000000014
-0.432,3.969,7.82,6.291,8.002,8.353,4.265,8.562,-8.08,7.961,346.90931599999993
-3.44,3.069,6.995,-4.358,-5.307,8.151,8.386,-3.039,-5.03,-8.06,-39.88746300000001
-1.786,-7.838,-4.949,0.384,-7.955,6.108,0.199,-9.204,-3.097,-3.242,-271.27572000000004
2.752,6.526,8.183,3.55,-9.445,8.574,7.422,-7.852,8.592,-4.642,156.31564500000002
-4.393,6.519,9.472,6.179,-6.23,6.668,4.934,-3.82,-8.624,-0.789,63.243766
7.954,1.169,-5.124,0.856,4.861,0.408,4.498,5.25,1.707,-6.186,97.85029300000002
2.441,0.763,-5.696,-1.845,-1.973,-5.86,4.35,-4.011,2.803,2.595,-61.01905100000002
-4.242,-9.332,-9.485,-5.748,-0.234,9.719,2.309,-3.259,-0.953,-2.655,-223.09750999999997
-1.872,4.82,5.463,-5.489,-9.782,8.536,2.758,-6.627,2.57,-2.368,-30.50169799999999
-1.961,-1.434,3.507,0.132,6.188,3.11,-8.304,8.695,1.833,9.597,189.587876
-9.049,-0.498,3.165,-5.789,-7.834,-2.693,9.676,-1.263,-1.485,0.655,-112.60956399999998
7.489,2.631,-1.054,-0.578,8.956,-9.595,2.849,-1.326,-0.115,2.45,92.85972599999998
7.861,9.059,-8.601,-3.448,4.871,-8.095,9.888,5.969,-8.053,-8.049,-11.039207000000012
-9.542,-3.204,4.427,-8.334,-7.738,8.217,0.515,-2.057,8.016,6.617,-20.255141999999985
-6.986,-4.835,7.046,-5.335,7.188,5.008,0.186,-7.495,-3.4,-4.899,-101.804239
6.785,6.393,6.961,-2.855,-9.602,3.395,-6.368,-8.864,-3.076,2.385,-36.48854
-6.939,-8.036,-0.337,-9.781,1.312,7.239,7.574,-0.254,-7.563,-2.323,-169.484246
-1.622,3.866,0.012,8.679,-1.285,2.318,-5.328,-0.775,6.508,0.081,100.51620199999999
2.719,5.033,-0.703,3.457,-5.928,4.791,1.421,6.451,4.167,6.814,205.35263
-3.008,5.374,-9.7,-7.988,1.385,-4.991,-9.731,-3.087,0.604,2.057,-211.26310900000001
-3.835,-7.374,-8.545,7.243,5.221,-7.304,5.516,0.287,9.658,-4.762,-32.99036400000001
-3.442,2.679,-8.974,5.329,0.013,3.567,2.183,5.925,-7.406,6.103,18.74755499999999
7.074,3.091,6.14,-4.177,7.294,-3.968,-9.122,6.966,-4.946,-7.063,48.40723699999998
7.538,-3.087,-2.073,-1.708,-5.367,-0.86,0.984,-4.557,-8.289,6.805,-101.32913799999999
